cluster_id,behavior_signature,medoid_legacy_id,member_count,selected_seed,recheck_candidates_selected,selection_reason
cluster_626042f4b62afd983456,"max_operating_cashflow_guidance::group_rank(field,subindustry)",legacy_72c5b36964bd7de61011a3ce,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6267efb11e23d0a38244,"sbp_equity_nonvested_count::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),industry)",legacy_ed4399db3e0ef5c190270d4a,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6294b261b09924816ceb,"anl4_fs_detail_estimates_advanced_af_nd_ebitda_low::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_5512b9839771f8d3ee19b115,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6295c25e895dac34eb49,"return_assets::(group_rank(field/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_624e93b106113c7d562d9c98,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62aafc09ec0c0693f66d,"probability_dist_b_minus::group_neutralize(ts_zscore(field,#),industry)",legacy_84931c81e07934a4ee7df383,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62ad39aad7601d6b54b2,"fnd6_fatl::group_neutralize(ts_zscore(ts_delta(field,#)/cap,#)*rank(ts_mean(volume,#)/field#),market)",legacy_a9e0b993e86eab6d536a043c,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62b12328d7eb3aa0745f,"news_eod_low::group_rank(field/cap,subindustry)",legacy_7c93e6c3c56a9020bd28d261,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62b567f05e59ffa5cca5,"max_adjusted_eps_guidance_2::group_neutralize(ts_zscore(field,#),subindustry)",legacy_fd17203974c3b69750086c74,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62b5a380d21bd46e3843,"fnd6_newa1v1300_ebit::(group_rank(ts_delta(field#field,#)/cap,sector))*rank(ts_mean(volume,#)/field#)",legacy_3bd322f7ff268f24cf131638,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62b9bb2169fd3c550f5e,"fnd6_newa1v1300_epsfx::group_neutralize(ts_zscore(field#field,#),subindustry)",legacy_80facfdb92b3da8bd3e704ed,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62c32f0964df9f6966b1,"mdl177_valuemomemtummodel_reportedearningsmomentummodule::group_rank(field#field/cap,subindustry)",legacy_8bb3119c841cac371a56e4ce,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62ccf7e9ad831f0adece,"capex_to_total_assets::ts_mean(field,#)",legacy_40fe2a6196421bfe5b9977f0,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62d2ebd4a2bb8a4f8611,"fscore_bfl_total::ts_rank(field,#)",legacy_6a7830ae51b30950785b6435,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62dbe9076ceb2ab9d662,"operating_income|ts_delay::rank((ts_delta(field,#)/(abs(field(field,#))))/(ts_std_dev(close,#)))",legacy_47e449f46430ad1097d5aba6,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62e5745e2267db589981,"cashflow_dividends::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),industry)",legacy_891ea0267de9ca78939ee8f8,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62e77bee288e248aadbd,"mdl77_oindustryrrelativevaluefactor_curindebitdap_::group_neutralize(ts_zscore(field#field/cap,#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_05a92640daa6f3de1eec1b37,3,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_62f969af08a105f3cf31,"current_ratio|fnd6_newa2v1300_rdipeps::group_rank((field#field/cap)-(field/cap),subindustry)",legacy_0aac1691dea5ba1739ae6aa3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6315d7f19516c0b96187,"mdl53_jc6_3month::group_neutralize(ts_zscore(field#field,#)*rank(ts_mean(volume,#)/field#),market)",legacy_f82551e5616520666bc0d2f4,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_631aec0b6fc64c91581f,"mdl177_v1_400_curindbp_::group_neutralize(ts_zscore(field#field#field,#),subindustry)",legacy_a0ba50239388b4b4d77da3b5,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_635291e47dd42e858bba,"fnd6_mfma2_opeps::(group_rank(ts_delta(field,#)/cap,subindustry))*rank(ts_mean(volume,#)/field#))+(rank(ts_delta(close,#))",legacy_102f06c99408d0f6aa17c375,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6365467d930e1b88d560,"mdl177_valueanalystmodel_qva_yoychgshares::group_neutralize(ts_rank(ts_corr(field#field,field#,#),#),industry)",legacy_c0545b511342fcde70b37214,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63670fef3d9e64f7dff3,"fnd6_newqv1300_rdipepsq::(group_rank(ts_delta(field#field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_6ce850434f760be78d45806f,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_636e592c4aa19f9689fc,"return_assets::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),market)",legacy_0fa451f15680081c39adf681,6,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6375effef6497d4788e6,"mdl177_fa_ebitdaev::(group_rank(field#field/cap,industry))*rank(ts_mean(volume,#)/field#)",legacy_0136a9125c0948323524f175,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_637b47096480a1354322,"fnd6_newa1v1300_ebitda::ts_mean(field#field,#)",legacy_6b409f2a99717407a2a290fa,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63815f8eac44144e951b,"max_operating_cashflow_guidance_2::ts_rank(field/cap,#)",legacy_1174d07e883f6daaf564047f,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_638342cd646304ca29bb,"mdl77_growthanalystmodel_qga_opmarginsales::group_neutralize(ts_zscore(field#field/cap,#),market)",legacy_8f25c28ccd1ef8e20aed1510,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6384aff7ccc9ad055e41,"fnd6_dcvt::group_rank(ts_delta(field,#)/cap,subindustry)",legacy_d330736d795d24740dbeedcc,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63a0af51922bc41f3e63,"max_free_cashflow_guidance::group_rank(ts_mean(field,#),industry)",legacy_f6c8e12a497a4890056e4fad,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63a66b6b67f92e3ee486,"assets_fair_value_lvl1::(group_rank(field/cap,subindustry))*rank(ts_mean(volume,#)/field#)",legacy_adbbe82c3f88bde6b31743ec,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63aac2ed072f4d0d2f3d,"fnd6_newqv1300_oepsxq::group_neutralize(ts_zscore(field#field/cap,#)+(ts_rank(vwap/close,#)),industry)",legacy_3d2a80fa124a5aff2fc1d981,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63db63539b86c4725df8,"fscore_bfl_profitability::group_neutralize(rank(field/cap),sector)",legacy_667b6acaa98cf8d3b02e2a2d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63e9a753d7cacf0ad97b,"max_free_cashflow_per_share_guidance::ts_rank(field/cap,#)",legacy_16cc3ee4a2db2786c810c7da,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63ebb4c9c2b558c52526,"anl4_fs_guidances_advanced_qf_nd_totassets_maxguidance::group_neutralize(rank(ts_zscore(field/cap,#)),subindustry)",legacy_62bd038a4354d02403275d22,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63eed20aac0aefe2ef11,"mdl53_jm5_6month::group_neutralize(ts_rank(field#field,#),market)",legacy_b275108593b6af5c682e01d2,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63ef91fe5ae66870d9d1,"power::field(ts_std_dev(abs(close),#),#)-field(ts_std_dev(close,#),#)",legacy_512594b0b9710fe183c80f72,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63f907e63a0cb20dbc72,"fnd6_newqv1300_rdipepsq::group_rank(ts_delta(field#field,#)/cap,subindustry)",legacy_27a785311b3a059b20adc212,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63fa2e334de335afa47e,"recurring_assets_fair_value_lvl3::group_neutralize(ts_zscore(field/cap,#)+(ts_rank(vwap/close,#)),sector)",legacy_fafff5696c4eb59b142fef53,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_63fd933162f365e0e3ee,"mdl177_growthanalystmodel_qga_epscapex_alt::ts_rank(field#field,#)",legacy_1daba984b75f2551b9267352,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_641ed643202a3309a928,"mdl77_growthanalystmodel_qga_opmarginsales::group_neutralize(ts_zscore(field#field/cap,#)-ts_zscore(field#field/cap,#),industry)",legacy_0d4f8ce457c62ce67127a31b,3,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6420069e97c14f14b65f,"mdl77_deepvaluefactor_coreepsp::(group_rank(ts_delta(field#field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_53bdc3c2a621a278a8f7e742,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_642690eada2ce22d2904,"mdl77_2liquidityriskfactor_nlassets|operating_profit_before_depr_amort_min_guidance_qtr::group_neutralize(ts_corr(rank(field/cap),rank(field#field/cap),#),sector)",legacy_0ca0a4ad577edeb523325d1d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_643153fffc53ddcef052,"debt_st::group_neutralize(ts_zscore(field/cap,#),industry)",legacy_74db5848f021b5539cb85ad3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_644a4b926600a2d61c47,"plan_assets_fair_value_lvl3_rollforward::(group_rank(ts_delta(field,#)/cap,subindustry))*rank(ts_mean(volume,#)/field#)",legacy_0d8edd2671ac1a3ee25ae067,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_644bd88c3efc93551f19,"mdl77_oindustryrrelativevaluefactor_curindebitdap_::group_neutralize(ts_zscore(field#field/cap,#)+(ts_rank(vwap/close,#)),industry)",legacy_a086544d32a2826c6a2630ce,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_644edc49103c25a4c600,"fnd6_acdo::group_neutralize(ts_rank(ts_corr(field,field#,#),#),industry)",legacy_eaf6e53e910fa25ff3e7bea7,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6451ebc15be0a390d07f,"earnings_per_share_average::group_rank(ts_mean(field,#),industry)",legacy_915770a7d67dcf22cd2094a3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6454b3f03f11fda6abde,"mdl177_2_globaldevnorthamerica_v502_nlassets::group_neutralize(ts_zscore(ts_delta(field#field#field,#)/cap,#)*rank(ts_mean(volume,#)/field#),market)",legacy_0c41a4c18a8d452d3d9848e8,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6458488f2cbac77b7df5,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_number|mdl177_liquidityriskfactor_nlassets_alt::group_neutralize(ts_zscore(field/cap,#)-ts_zscore(field#field/cap,#),market)",legacy_7a1dd946a14594b8ab3e4d65,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_645bea55012a05559b3f,"mdl177_2_growthanalystmodel_qga_epscapex::group_neutralize(ts_zscore(((group_rank(ts_delta(field#field,#)/cap,sector))*rank(ts_mean(volume,#)/(#+field#))),#),subindustry)",legacy_0af457f2e436a42f5fd5122e,6,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64873ab6979c4ea4de54,"sales_max_guidance_value::ts_rank(field,#)",legacy_c5ee99d00ffb71fb9f077e5d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64922a25ae047b065569,"stddev_fy2_eps_estimates_to_price::group_neutralize(ts_zscore(field/cap,#)+(ts_rank(vwap/close,#)),industry)",legacy_8933a4979467f8c17889fd94,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64940c06b3da8af31b26,"fnd6_drc::rank(ts_mean(field/cap,#))rank(field/cap)",legacy_d80ee77fa6d7d2b149beb541,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64a42a173205abb9059c,"mdl177_deepvaluefactor_ebitdaev_alt::ts_rank(field#field,#)",legacy_90f17eda2197d2eba43ced03,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64c8f5d7dc0f55c9d6a6,"fnd6_newa1v1300_ebitda::group_neutralize((group_rank(field#field/cap,sector))*rank(ts_std_dev(returns,#)),sector)",legacy_ca679fb36ad8996ce93fe971,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64cdc5856bd19c1bae27,"mdl177_2_globaldevnorthamerica_v502_nlassets::group_neutralize(ts_zscore(field#field#field/cap,#)-ts_zscore(field#field#field/cap,#),market)",legacy_02cbb3b7aa8627fb3917917d,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64cddd2d0dd0ce735dd9,"anl4_fs_detail_estimates_advanced_af_nd_totassets_low::(group_rank(field/cap,subindustry))*rank(volume/(#+field#))",legacy_dc7d9bbc2861e2bd75024921,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64d1104f38fc2a76102b,"mdl177_valanalystmodel_qva_cashflow::group_neutralize(ts_zscore(field#field/cap,#)-ts_zscore(field#field/cap,#),market)",legacy_0c7604b9f50f3d2faf7084e2,3,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64d4d1424b151fb86de5,"mdl77_deepvaluefactor_ebitdaev::ts_rank(field#field/cap,#)",legacy_479e978ba83c3b5bd42c257c,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64d63dd9c879e6ce5985,max_reported_pretax_income_guidance_2::rank(field/cap),legacy_8e11972630b547102c1c56c7,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64dc5de433fa0863aca5,"capex::rank(ts_delta((field/cap),#))",legacy_e910b97ad7194467af5f34bd,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64ddb554c7a12575e9e2,"sales_estimate_average::group_neutralize(rank(field/cap),industry)",legacy_ea8dce74afc44f75ad61046f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64e70ed42dd1637f003b,"anl4_fs_detail_estimates_advanced_af_nd_ebitda_mean::group_neutralize(ts_decay_linear(ts_zscore(field/cap,#),#),industry)",legacy_781d750f67bdf46efae14831,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64ef302449f8f351192d,"equity_method_investment_income_total::group_neutralize(ts_zscore(field/cap,#),market)",legacy_84705dbd1b9c92ba3cf35ae5,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64f4ad728cd8ee371aab,"correlation_last_30_days_spy::group_neutralize(ts_zscore(field#field,#)+ts_decay_linear(zscore(vwap/close),#),sector)",legacy_89d8ec210211e37b8dcc7ca3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_64fe8ce532e0252df837,"annualized_pd_6_month_jc7::group_neutralize(ts_rank(field,#),market)",legacy_5151cb0c28d827248b9981eb,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65048fed428c8b4d2111,"mdl177_2_globaldevnorthamerica_v502_curindebitdap_::group_neutralize(ts_zscore(ts_delta(field#field#field,#)/cap,#)*rank(ts_mean(volume,#)/field#),sector)",legacy_0152fafda71eb701d93ffbb9,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6516700870d1ca04d4f9,"fnd6_cptmfmq_opepsq::group_neutralize(ts_zscore(ts_delta(field,#)/cap,#)*rank(ts_mean(volume,#)/field#),market)",legacy_24b64d3e6c1b3bd59bf0a661,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65178332d857b340c75b,"mdl77_growthanalystmodel_qga_opmarginsales::group_neutralize(ts_zscore(field#field/cap,#)*rank(ts_mean(volume,#)/field#),industry)",legacy_03a8f21e8cfb79657deb0e78,6,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_651c08401d11035cf789,"beta_last_30_days_spy::group_neutralize(ts_zscore(field#field,#)+ts_decay_linear(zscore(vwap/close),#),industry)",legacy_6a15390242824d6f193adfd1,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6524e74ba93eebe765f4,"fnd6_acdo::(group_rank(ts_delta(field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_cf66d66f13d7a206173a4098,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65250e479699de50080e,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_mean::group_neutralize(ts_zscore(ts_delta(field,#)/cap,#)*rank(ts_mean(volume,#)/field#),sector)",legacy_b8ec1698bfa6417f39160b70,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65279c6efe84c8017058,"ebitda_reported_value::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),market)",legacy_2be98cc6d633126a7fc5be78,4,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6529552e3f4b3863011f,"mdl77_2liquidityriskfactor_nlassets::group_neutralize(ts_rank(ts_corr(field#field,field#,#),#),industry)",legacy_da576bc6fc7d4cdf1fb970ec,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_652cebd26d928c728caa,"anl4_fs_detail_estimate_1qf_v4_nd_totassets_mean::group_rank(field/cap,subindustry)",legacy_c6dfb8de831aab66d034b40f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65316bd6c5043b3adfdc,"anl4_fs_guidances_advanced_af_nd_ebitda_maxguidance::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_47385ac93321aaca4bead180,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6538beb800064bd59364,"mdl177_fa_rel5yebitdap::group_neutralize(ts_rank(ts_delta(field#field,#)/cap,#),industry)",legacy_33e479e8e6abb19c6a47fbe1,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_654e97b4e4f777f46641,"fnd6_newqv1300_lcoq::group_rank(ts_mean(field#field/cap,#),subindustry)",legacy_4f1b450cc3780a5734195400,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_655347c75b02e6d24233,"gross_profit_to_assets_ratio::group_neutralize(rank(ts_mean(field/cap,#))rank(ts_delta(close,#)),subindustry)",legacy_318fe3055b9aeafbe5c3ac79,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_655376067ed398ca52ce,"recurring_assets_fair_value_lvl1::group_neutralize(ts_rank(ts_delta(field,#)/cap,#),market)",legacy_e61911b8c009667acb5ebc3c,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6553e522894e45106899,"guidance_reporting_currency::group_rank(field,subindustry)",legacy_fdf344a07d925640adf228f2,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6556dcded832b511ece7,"fnd6_mrc2::group_rank((field/cap),subindustry)",legacy_9b0a5f073b42edf3cc1635fe,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_655741a5d531f134b58b,"plan_assets_fair_value_lvl3_rollforward::(group_rank(field/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_f24dd476eb6e4f6a2c56b7ba,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_655857d85b5c47495a9e,"fnd6_newa2v1300_rdipd::ts_rank((field#field/cap),#)",legacy_ae782d978530b65c3b2715fd,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6581913072f2d1cff6b9,"fnd6_newqv1300_epspxq::(group_rank(ts_delta(field#field,#)/cap,sector))*rank(ts_mean(volume,#)/field#)",legacy_1d6de0fcee70c740133a699e,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_658fb066d2ddb75c7f64,"sales_estimate_count_2::group_neutralize(ts_zscore(field/cap,#)+(ts_rank(vwap/close,#)),sector)",legacy_79400c08fe203b7ce8a3de29,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6593e904422d5b7c1422,"debt_issuance_proceeds::group_neutralize(ts_zscore(field,#),subindustry)",legacy_7ce3d68a5ace5108c9b25b54,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_659fbfe6b6fba4664cfe,"fy1_eps_estimate_dispersion_globaldividend|mdl77_liquidityriskfactor_nlassets::group_neutralize(ts_rank(field/cap,#)-ts_rank(field#field/cap,#),market)",legacy_23b3b3e2cfa45c3e191bf4c6,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65b06f995bdc48e90530,"mdl177_fa_equityto::group_neutralize(rank(ts_delta(field#field,#)),sector)",legacy_48ac9ab399e04620b3f37f23,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65b8429c14d312190751,"fnd6_cptnewqv1300_epsfxq::group_neutralize(ts_rank(ts_delta(field#field,#)/cap,#),sector)",legacy_0110c5ee2dd602bbdb44b8fb,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65bdf196d7df0ead3ad4,"total_assets_amount::group_neutralize(ts_rank(ts_delta(field,#)/cap,#),market)",legacy_b897970e5ba4f13a91a0799e,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65c79af106ec3bec18d9,"assets::group_rank(ts_rank(ts_mean(field/cap,#),#),industry)",legacy_2aee67762ca721dafcba2600,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65c8ce1da650ba1e5556,"fnd6_txbco::rank(ts_mean(field/cap,#))",legacy_22a29a1989e6dbfa992bbb56,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65cc58913f45c6d1a0c6,"fnd6_itci::group_rank(ts_delta(field,#)/cap,subindustry)",legacy_37bbe767c4420d66b21ebb95,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65d3d79012f9a3c941b4,"fnd6_acdo::group_neutralize(rank(ts_delta(field,#)/cap),subindustry)",legacy_9421c66dd68feef7a89245f8,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65d6c0c61de0d5f38166,"mdl177_2_growthanalystmodel_qga_opmarginsales::group_neutralize(ts_zscore(field#field/cap,#)*rank(ts_std_dev(returns,#)),market)",legacy_9354c7bbcc9a51c35b796fc9,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65e50b8d9805a96e17a6,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_median|mdl177_2_liquidityriskfactor_nlassets::group_neutralize(ts_zscore(field/cap,#)-ts_zscore(field#field/cap,#),industry)",legacy_df12f859f6e0adb0be76264d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65e57d7d383f6c4407f0,"cashflow_invst::group_rank(ts_mean(field/cap,#),subindustry)",legacy_122a865f225570a1cfe330ab,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65e58e7be73e6851d06e,"mdl77_liquidityriskfactor_nlsales::group_neutralize(ts_rank(ts_delta(field#field,#)/cap,#),industry)",legacy_a187acd2900d6196a0ccdf81,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_65f006a1179f6a29bed1,"mdl77_2growthanalystmodel_qga_epscapex::group_neutralize(ts_zscore(field#field/cap,#)-ts_zscore(field#field/cap,#),sector)",legacy_86420ac1fcc7fba70bd10d46,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_660332bc7142dc0e8718,"cashflow_op::(group_rank(field/cap,subindustry))*rank(volume/(#+field#))",legacy_702825d268debf981243a8c0,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6604f9ffd9c151daca76,"recurring_assets_fair_value_lvl2::group_neutralize(ts_zscore(field/cap,#),sector)",legacy_6e3dd30f02b6ca917a3c7381,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_6607b9307ce6c6312d0a,"cashflow_dividends::ts_zscore((field/cap),#)",legacy_2bda9ba28c54be915261b885,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_66107376d2b9b4f915ad,"sales_estimate_count|total_assets_amount::group_neutralize(rank(field/cap)rank(field/cap),industry)",legacy_c299d7d9341bcc66eacef39b,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_661f1ce22f2cb80432c1,"mdl77_valueanalystmodelqva_yoychgshares::group_neutralize(ts_zscore(field#field,#)+ts_decay_linear(zscore(vwap/close),#),industry)",legacy_f155eea83640c6f324faeb77,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
